race_id,Track,Driver,Lap Time,Starting Position,finished,aero,Power,grip,reliability,pit time,overtaking,defending,consistency,fuel_mgt,tire_mgt,wet_ability,wet qualifying,win,wet race laps,setup_id,BOOST,pit stops
302,Singapore,Raikkonen,43.744,12,5,71,88,63,71,2.84,71,64,90,38,25,45,FALSE,,FALSE,5,,
302,Singapore,Perez,43.479,10,3,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
301,Monaco,Perez,32.768,6,0,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
301,Monaco,Raikkonen,33.02,11,0,71,88,63,71,2.84,71,64,90,38,25,45,FALSE,,FALSE,5,,
300,Monaco,Perez,32.819,8,4,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
300,Monaco,Raikkonen,32.947,10,5,71,88,63,71,2.84,71,64,90,38,25,45,FALSE,,FALSE,5,,
299,Baku,Raikkonen,35.763,12,2,71,88,63,71,2.84,71,64,90,38,25,45,FALSE,,FALSE,5,,
299,Baku,Perez,35.446,4,1,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
298,Singapore,Perez,43.354,7,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
298,Singapore,Raikkonen,43.755,13,5,73,88,63,66,3.54,71,64,90,38,25,45,FALSE,,FALSE,6,,
297,Singapore,Raikkonen,43.595,14,5,73,88,63,66,3.54,71,64,90,38,25,45,TRUE,,FALSE,6,,
297,Singapore,Perez,45.411,4,2,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
296,Baku,Perez,35.462,4,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
296,Baku,Raikkonen,35.675,8,3,73,88,63,66,3.54,71,64,90,38,25,45,FALSE,,FALSE,6,,
295,Singapore,Grosjean,44.615,9,2,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
295,Singapore,Perez,44.695,5,1,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
294,France,Perez,36.887,4,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
294,France,Grosjean,37.244,13,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
293,Hungary,Grosjean,29.633,6,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
293,Hungary,Perez,29.434,2,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
292,Belgium,Grosjean,40.728,1,1,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
292,Belgium,Perez,40.963,5,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
291,United Kingdom,Grosjean,35.186,11,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
291,United Kingdom,Perez,34.775,3,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
290,Austria,Grosjean,31.141,7,2,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
290,Austria,Perez,30.131,2,1,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
288,Austria,Grosjean,30.9,7,2,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
288,Austria,Perez,30.108,3,1,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
287,Austria,Grosjean,29.906,2,1,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
287,Austria,Perez,29.636,3,2,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
286,United Kingdom,Perez,38.186,4,1,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
286,United Kingdom,Grosjean,38.049,9,4,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
285,Austria,Grosjean,28.801,4,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
285,Austria,Perez,28.721,2,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
284,Austria,Perez,28.757,3,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
284,Austria,Grosjean,28.675,2,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
283,Yas Marina,Perez,31.344,4,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
283,Yas Marina,Grosjean,31.312,2,1,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
282,Bahrain,Grosjean,34.291,10,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
282,Bahrain,Perez,33.9,3,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
281,USA,Perez,37.165,3,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
281,USA,Grosjean,37.5,11,3,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
280,USA,Perez,37.091,6,4,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
280,USA,Grosjean,37.039,3,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
279,Mexico,Perez,35.567,5,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
279,Mexico,Grosjean,35.532,4,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
278,Brazil,Perez,27.572,6,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
278,Brazil,Grosjean,27.705,9,4,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
277,Russia,Perez,39.781,2,1,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
277,Russia,Grosjean,41.507,5,2,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
276,Brazil,Perez,27.464,4,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
276,Brazil,Grosjean,27.677,9,6,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
275,Russia,Grosjean,38.265,2,1,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
275,Russia,Perez,38.51,7,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
274,Brazil,Grosjean,27.543,6,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
274,Brazil,Perez,27.513,5,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
273,Brazil,Grosjean,27.531,6,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
273,Brazil,Perez,27.494,4,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
272,Australia,Perez,32.538,9,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
272,Australia,Grosjean,32.378,4,1,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
271,Japan,Perez,37.091,6,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
271,Japan,Grosjean,37.393,9,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
270,China,Perez,35.709,4,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
270,China,Grosjean,37.913,9,2,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
269,Japan,Grosjean,37.145,9,4,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
269,Japan,Perez,37.087,8,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
268,Monaco,Perez,32.767,7,2,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
268,Monaco,Grosjean,32.672,3,1,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
267,Singapore,Grosjean,43.645,10,4,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
267,Singapore,Perez,43.39,6,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
266,Singapore,Grosjean,43.185,4,1,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
266,Singapore,Perez,43.385,5,4,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
265,Baku,Perez,35.47,6,1,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
265,Baku,Grosjean,35.375,4,3,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
264,Bahrain,Grosjean,34.014,9,2,77,88,66,61,3.94,85,65,63,77,90,90,FALSE,,FALSE,2,,
264,Bahrain,Perez,33.926,4,1,77,88,66,61,3.94,57,64,93,58,95,95,FALSE,,FALSE,2,,
263,Monaco,Perez,32.816,8,,75,88,66,66,3.24,57,64,93,58,95,95,FALSE,,FALSE,1,,
263,Monaco,Grosjean,32.997,12,,75,88,66,66,3.24,85,65,63,77,90,90,FALSE,,FALSE,1,,
262,Yas Marina,Perez,31.634,6,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
262,Yas Marina,Grosjean,31.61,5,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
261,USA,Perez,37.215,9,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
261,USA,Grosjean,37.157,7,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
260,Bahrain,Grosjean,34.436,17,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
260,Bahrain,Perez,33.916,7,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
259,Singapore,Perez,48.435,5,,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
259,Singapore,Grosjean,48.395,4,,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
258,Singapore,Grosjean,43.567,4,,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
258,Singapore,Perez,44.053,5,,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
257,China,Grosjean,36.058,12,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
257,China,Perez,35.631,4,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
256,Australia,Perez,32.471,6,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
256,Australia,Grosjean,32.924,11,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
255,China,Perez,35.731,7,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
255,China,Grosjean,35.787,9,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
254,Australia,Perez,32.541,8,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
254,Australia,Grosjean,32.932,10,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
253,China,Perez,35.714,6,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
253,China,Grosjean,36.002,11,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
252,Monaco,Grosjean,33.272,15,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
252,Monaco,Perez,32.74,5,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
251,Singapore,Grosjean,43.485,8,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
251,Singapore,Perez,43.412,5,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
250,Baku,Perez,35.522,7,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
250,Baku,Grosjean,36.017,13,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
249,Singapore,Perez,44.656,5,,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
249,Singapore,Grosjean,43.567,10,,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
248,Yas Marina,Grosjean,31.512,1,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
248,Yas Marina,Perez,31.603,3,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
247,Brazil,Grosjean,27.599,7,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
247,Brazil,Perez,27.469,5,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
246,Hungary,Grosjean,29.877,11,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
246,Hungary,Perez,29.455,3,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
245,Hungary,Perez,29.53,4,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
245,Hungary,Grosjean,29.429,2,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
244,Spain,Perez,29.186,3,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
244,Spain,Grosjean,29.104,1,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
243,Baku,Grosjean,35.868,12,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
243,Baku,Perez,35.577,8,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
242,Hungary,Grosjean,29.71,8,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
242,Hungary,Perez,29.506,4,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
241,Hungary,Grosjean,29.314,1,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
241,Hungary,Perez,29.485,4,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
240,Hungary,Grosjean,35.235,5,,73,88,63,66,3.54,85,65,63,77,90,90,TRUE,,FALSE,6,,
240,Hungary,Perez,33.341,4,,73,88,63,66,3.54,57,64,93,58,95,95,TRUE,,FALSE,6,,
239,Germany,Grosjean,29.651,2,,73,88,63,66,3.54,85,65,63,77,90,90,FALSE,,FALSE,6,,
239,Germany,Perez,29.746,4,,73,88,63,66,3.54,57,64,93,58,95,95,FALSE,,FALSE,6,,
238,Brazil,Perez,27.579,4,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
238,Brazil,Grosjean,27.751,8,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
237,Russia,Perez,39.792,2,,75,84,68,59,2.9,57,64,93,58,95,95,TRUE,,FALSE,3,,
237,Russia,Grosjean,41.409,5,,75,84,68,59,2.9,85,65,63,77,90,90,TRUE,,FALSE,3,,
236,Mexico,Perez,35.662,8,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
236,Mexico,Grosjean,35.438,1,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
235,China,Perez,35.696,6,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
235,China,Grosjean,35.976,12,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
234,China,Perez,35.735,8,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
234,China,Grosjean,35.584,3,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
233,China,Grosjean,37.099,7,,75,84,68,59,2.9,85,65,63,77,90,90,TRUE,,FALSE,3,,
233,China,Perez,37.827,4,,75,84,68,59,2.9,57,64,93,58,95,95,TRUE,,FALSE,3,,
232,China,Grosjean,35.884,10,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
232,China,Perez,35.708,5,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
231,Japan,Grosjean,37.207,10,,75,84,68,59,2.9,85,65,63,77,90,90,FALSE,,FALSE,3,,
231,Japan,Perez,37.08,6,,75,84,68,59,2.9,57,64,93,58,95,95,FALSE,,FALSE,3,,
230,Spain,Grosjean,29.23,4,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
230,Spain,Perez,29.237,5,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
229,France,Perez,36.856,3,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
229,France,Grosjean,37.483,14,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
228,France,Grosjean,37.17,9,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
228,France,Perez,36.882,3,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
227,Hungary,Grosjean,29.524,5,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
227,Hungary,Perez,29.531,6,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
226,Germany,Grosjean,29.571,1,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
226,Germany,Perez,29.678,2,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
225,Hungary,Grosjean,29.905,12,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
225,Hungary,Perez,29.485,4,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
224,Hungary,Perez,33.217,1,,77,84,68,54,3.6,57,64,93,58,95,95,TRUE,,FALSE,4,,
224,Hungary,Grosjean,35.354,4,,77,84,68,54,3.6,85,65,63,77,90,90,TRUE,,FALSE,4,,
223,Hungary,Grosjean,29.542,4,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
223,Hungary,Perez,29.505,3,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
222,China,Perez,35.689,6,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
222,China,Grosjean,35.509,3,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
221,Italy,Perez,32.182,1,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
221,Italy,Grosjean,32.182,4,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
220,Canada,Grosjean,28.678,7,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
220,Canada,Perez,28.597,4,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
219,Italy,Grosjean,32.171,1,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
219,Italy,Perez,32.242,5,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
218,Bahrain,Perez,33.96,3,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
218,Bahrain,Grosjean,34.107,9,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
217,Yas Marina,Perez,31.34,5,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
217,Yas Marina,Grosjean,31.222,2,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
216,Australia,Grosjean,32.614,10,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
216,Australia,Perez,32.489,6,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
215,Japan,Grosjean,36.905,3,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
215,Japan,Perez,36.968,6,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
214,China,Grosjean,39.184,4,,71,88,63,71,2.84,85,65,63,77,90,90,TRUE,,FALSE,5,,
214,China,Perez,37.343,5,,71,88,63,71,2.84,57,64,93,58,95,95,TRUE,,FALSE,5,,
213,China,Perez,37.703,3,,71,88,63,71,2.84,57,64,93,58,95,95,TRUE,,FALSE,5,,
213,China,Grosjean,38.739,5,,71,88,63,71,2.84,85,65,63,77,90,90,TRUE,,FALSE,5,,
212,China,Perez,35.634,5,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
212,China,Grosjean,35.901,11,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
211,Brazil,Grosjean,27.381,2,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
211,Brazil,Perez,27.52,5,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
210,Mexico,Grosjean,35.941,11,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
210,Mexico,Perez,35.643,5,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
209,Bahrain,Grosjean,33.775,2,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
209,Bahrain,Perez,33.917,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
208,USA,Perez,37.187,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
208,USA,Grosjean,37.268,8,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
207,Yas Marina,Perez,31.661,5,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
207,Yas Marina,Grosjean,32.088,12,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
206,United Kingdom,Perez,34.667,3,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
206,United Kingdom,Grosjean,34.549,2,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
205,Austria,Grosjean,28.581,2,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
205,Austria,Perez,28.704,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
204,United Kingdom,Perez,34.694,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
204,United Kingdom,Grosjean,34.949,9,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
203,Hungary,Grosjean,29.868,11,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
203,Hungary,Perez,29.433,2,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
202,Hungary,Grosjean,34.358,5,,71,88,63,71,2.84,85,65,63,77,90,90,TRUE,,FALSE,5,,
202,Hungary,Perez,33.426,1,,71,88,63,71,2.84,57,64,93,58,95,95,TRUE,,FALSE,5,,
201,France,Grosjean,37.024,7,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
201,France,Perez,36.852,2,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
200,France,Grosjean,37.337,12,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
200,France,Perez,36.806,2,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
199,Italy,Perez,32.126,1,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
199,Italy,Grosjean,32.644,12,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
198,Monaco,Grosjean,32.713,6,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
198,Monaco,Perez,32.601,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
197,Baku,Perez,35.484,8,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
197,Baku,Grosjean,35.65,11,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
196,Germany,Perez,29.717,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
196,Germany,Grosjean,29.7,3,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
195,Germany,Perez,29.642,1,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
195,Germany,Grosjean,30.074,10,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
194,Japan,Perez,36.948,5,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
194,Japan,Grosjean,37.219,9,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
193,Canada,Grosjean,28.88,7,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
193,Canada,Perez,28.486,1,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
192,Singapore,Perez,43.351,4,,71,88,63,71,2.84,57,64,93,58,95,95,FALSE,,FALSE,5,,
192,Singapore,Grosjean,43.622,8,,71,88,63,71,2.84,85,65,63,77,90,90,FALSE,,FALSE,5,,
189,Mexico,Grosjean,35.475,2,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
189,Mexico,Perez,35.559,4,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
188,Austria,Grosjean,32.679,11,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
188,Austria,Perez,32.535,7,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
187,Australia,Grosjean,32.823,11,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
187,Australia,Perez,32.472,5,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
186,Singapore,Grosjean,43.85,11,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
186,Singapore,Perez,43.401,4,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
185,Japan,Perez,37.044,7,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
185,Japan,Grosjean,36.906,3,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
184,Japan,Perez,37.077,9,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
184,Japan,Grosjean,36.963,6,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
183,Australia,Perez,32.553,6,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
183,Australia,Grosjean,32.666,10,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
182,Australia,Grosjean,32.505,6,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
182,Australia,Perez,32.457,4,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
181,Baku,Perez,35.515,7,,77,84,68,54,3.6,57,64,93,58,95,95,FALSE,,FALSE,4,,
181,Baku,Grosjean,35.55,9,,77,84,68,54,3.6,85,65,63,77,90,90,FALSE,,FALSE,4,,
180,Monaco,Grosjean,33.95,7,,77,84,68,54,3.6,85,65,63,77,90,90,TRUE,,FALSE,4,,
180,Monaco,Perez,33.043,4,,77,84,68,54,3.6,57,64,93,58,95,95,TRUE,,FALSE,4,,
